ne_ip,location,type,ssa,phase,ne_name,ne_id,dcc_ip,software_version,hardware_version,pcb_version,last_upload_time,orig_location
10.121.24.225,ANAND(GNE),TN725B,GJ_SSA NAD,PH1,10.121.24.225_ANAND(GNE)_TN725B_GJ_SSA NAD_PH1,e=3871,10.121.24.225,2.9.1 load2.9.1_p13,B1,0.0,2026-08-09 01:09:44,Gujrat
10.121.68.99,PRATAPNAGAR,TN703B,GJ_SSA VAL,PH3,10.121.68.99_PRATAPNAGAR_TN703B_GJ_SSA VAL_PH3,e=36398,10.121.68.99,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-19 01:10:29,VALASAD SSA
10.121.24.18,AKOLVADI TE,TN703B,GJ_SSA JND,PH3,10.121.24.18_AKOLVADI TE_TN703B_GJ_SSA JND_PH3,e=40863,10.121.24.18,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-31 01:12:30,
10.121.15.155,BAGODARA,TN725B,WTR_AM,PH3,10.121.15.155_BAGODARA_TN725B_WTR_AM_PH3,e=40887,10.121.15.155,2.9.1 load2.9.1_p13,B1,0.0,2026-08-28 01:11:11,
10.121.24.147,Valsad New2,TN703B,GJ_SSA VAL,PH3,10.121.24.147_Valsad New2_TN703B_GJ_SSA VAL_PH3,e=36524,10.121.24.147,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-07-19 01:03:45,
10.121.24.237,UTTARSANDA,TN705B,GJ_SSA NAD,PH2,10.121.24.237_UTTARSANDA_TN705B_GJ_SSA NAD_PH2,e=41091,10.121.24.237,2.9.1 load2.9.1_p13,B1,2.0,2026-09-06 01:06:12,
10.121.24.238,Sojitra B1,TN705B,GJ_SSA NAD,PH2,10.121.24.238_Sojitra B1_TN705B_GJ_SSA NAD_PH2,e=41097,10.121.24.238,2.9.1 load2.9.1_p13,B1,2.0,2026-08-31 01:05:24,
10.121.15.206,MORIYA,TN705B,WTR_AM,PH3,10.121.15.206_MORIYA_TN705B_WTR_AM_PH3,e=41205,10.121.15.206,2.9.1 load2.9.1_p13,B1,0.0,2026-09-11 01:13:12,
10.121.99.177,POLICE STATION KBG,TN703B,GJ_SSA VDR,PH3,10.121.99.177_POLICE STATION KBG_TN703B_GJ_SSA VDR_PH3,e=41644,10.121.99.177,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-12 01:25:42,
10.121.17.56,Bhayavadar,TN705B,GJ_SSA RJ,PH2,10.121.17.56_Bhayavadar_TN705B_GJ_SSA RJ_PH2,e=41722,10.121.17.56,2.9.1 load2.9.1_p13,B1,0.0,2026-08-31 01:09:25,
10.121.24.23,DUNGARPUR,TN703B,GJ_SSA JND,PH3,10.121.24.23_DUNGARPUR_TN703B_GJ_SSA JND_PH3,e=41728,10.121.24.23,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-05 01:05:40,
10.121.96.54,TIMBI,TN705B,GJ_SSA JND,PH3,10.121.96.54_TIMBI_TN705B_GJ_SSA JND_PH3,e=44337,10.121.96.54,2.9.1 load2.9.1_p13,B1,2.0,2026-07-29 01:04:46,
10.121.24.220,SOU ADMIN,TN703B,GJ_SSA BCH,PH2,10.121.24.220_SOU ADMIN_TN703B_GJ_SSA BCH_PH2,e=28474,10.121.24.220,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-25 01:16:50,
10.121.24.239,CHAKLASI,TN703B,GJ_SSA NAD,PH2,10.121.24.239_CHAKLASI_TN703B_GJ_SSA NAD_PH2,e=36714,10.121.24.239,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-05 01:04:21,
10.121.97.81,Mahavirnagar-1,TN703B,GJ_SSA AM,PH3,10.121.97.81_Mahavirnagar-1_TN703B_GJ_SSA AM_PH3,e=44385,10.121.97.81,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-04 01:02:14,
10.121.17.178,BAGDHANA,TN703B,GJ_SSA BV,PH3,10.121.17.178_BAGDHANA_TN703B_GJ_SSA BV_PH3,e=33081,10.121.17.178,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-14 01:22:51,
10.121.96.153,SAYRA,TN703B,GJ_SSA BUJ,PH2,10.121.96.153_SAYRA_TN703B_GJ_SSA BUJ_PH2,e=13261,10.121.96.153,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-09 01:00:29,
10.121.96.144,KALYANPAR,TN703B,GJ_SSA BUJ,PH2,10.121.96.144_KALYANPAR_TN703B_GJ_SSA BUJ_PH2,e=13240,10.121.96.144,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-30 01:11:23,
10.121.19.191,SAMIYALA PADRA,TN703B,GJ_SSA VDR,PH2,10.121.19.191_SAMIYALA PADRA_TN703B_GJ_SSA VDR_PH2,e=9390,10.121.19.191,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-29 01:05:27,GUJ _VADODARA  SSA PH3
10.121.100.16,LIMBADA TE,TN705B,GJ_SSA SR,PH3,10.121.100.16_LIMBADA TE_TN705B_GJ_SSA SR_PH3,e=30303,10.121.100.16,2.9.1 load2.9.1_p13,B1,2.0,2026-09-02 01:18:32,
10.121.100.12,KIM B1,TN705B,GJ_SSA SR,PH3,10.121.100.12_KIM B1_TN705B_GJ_SSA SR_PH3,e=30077,10.121.100.12,2.9.1 load2.9.1_p13,B1,2.0,2026-09-10 01:04:59,
10.121.15.129,MEHSANA1,TN725B,WTR_AM,PH1,10.121.15.129_MEHSANA1_TN725B_WTR_AM_PH1,e=133,10.121.15.129,2.9.1 load2.9.1_p13,B1,0.0,2026-08-23 01:11:02,GUJ AHMD WTR
10.121.68.193,JAMNAGAR GNE,TN725B,WTR_RJ,PH3,10.121.68.193_JAMNAGAR GNE_TN725B_WTR_RJ_PH3,e=12083,10.121.68.193,2.9.1 load2.9.1_p13,B1,2.0,2026-08-30 01:17:50,GUJ_JAMNAGAR WTR_PH3
10.121.16.129,Bhadra 4(GNE),TN725B,WTR_AM,PH1,10.121.16.129_Bhadra 4(GNE)_TN725B_WTR_AM_PH1,e=369,10.121.16.129,2.9.1 load2.9.1_p13,B1,0.0,2026-08-26 01:11:01,GUJ _AHMD WTR
10.121.15.197,Bhildi,TN705B,WTR_AM,PH1,10.121.15.197_Bhildi_TN705B_WTR_AM_PH1,e=383,10.121.15.197,2.9.1 load2.9.1_p13,B1,0.0,2025-11-21 01:16:52,GUJ _AHMD WTR
10.121.25.180,Pratappura,TN705B,GJ_SSA HMR,PH3,10.121.25.180_Pratappura_TN705B_GJ_SSA HMR_PH3,e=30089,10.121.25.180,2.9.1 load2.9.1_p13,B1,0.0,2026-09-12 01:05:35,
10.121.15.198,Deesa,TN725B,WTR_AM,PH2,10.121.15.198_Deesa_TN725B_WTR_AM_PH2,e=382,10.121.15.198,2.9.1 load2.9.1_p13,B1,0.0,2026-08-31 01:06:39,GUJ _AHMD WTR
10.121.16.133,Anand,TN725B,WTR_AM,PH2,10.121.16.133_Anand_TN725B_WTR_AM_PH2,e=581,10.121.16.133,2.9.1 load2.9.1_p13,B1,0.0,2026-05-26 01:55:42,GUJ _AHMD WTR
10.121.16.2,Ankleshwar,TN725B,WTR_AM,PH2,10.121.16.2_Ankleshwar_TN725B_WTR_AM_PH2,e=805,10.121.16.2,2.9.1 load2.9.1_p13,B1,2.0,2026-08-21 01:27:56,GUJ _AHMD WTR
10.121.99.33,SEDLA,TN705B,GJ_SSA SEN,PH3,10.121.99.33_SEDLA_TN705B_GJ_SSA SEN_PH3,e=992,10.121.99.33,2.9.1 load2.9.1_p13,B1,0.0,2026-08-19 01:00:59,GUJ _RAJKOT WTR
10.121.18.70,VASTRAPUR 2,TN725B,GJ_SSA AM,PH1,10.121.18.70_VASTRAPUR 2_TN725B_GJ_SSA AM_PH1,e=2095,10.121.18.70,2.9.1 load2.9.1_p13,B1,0.0,2026-09-01 01:23:09,Guj AHMD SSA
10.121.16.65,SURAT2(GNE),TN725B,WTR_AM,PH1,10.121.16.65_SURAT2(GNE)_TN725B_WTR_AM_PH1,e=1363,10.121.16.65,2.9.1 load2.9.1_p13,B1,0.0,2026-08-07 01:28:45,GUJ _AHMD WTR
10.121.26.66,Santroad,TN705B,WTR_AM,PH2,10.121.26.66_Santroad_TN705B_WTR_AM_PH2,e=7264,10.121.26.66,2.9.1 load2.9.1_p13,B1,0.0,2026-09-09 01:00:56,GUJ _AHMD WTR
10.121.99.170,Mahalaxmi BTS,TN703B,GJ_SSA VDR,PH3,10.121.99.170_Mahalaxmi BTS_TN703B_GJ_SSA VDR_PH3,e=25189,10.121.99.170,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-24 01:21:28,
10.121.16.199,Sunokh,TN705B,WTR_AM,PH1,10.121.16.199_Sunokh_TN705B_WTR_AM_PH1,e=1140,10.121.16.199,2.9.1 load2.9.1_p13,B1,0.0,2026-09-02 01:24:48,GUJ _AHMD WTR
10.121.17.206,THALTEJ,TN725B,GJ_SSA AM,PH1,10.121.17.206_THALTEJ_TN725B_GJ_SSA AM_PH1,e=1747,10.121.17.206,2.9.1 load2.9.1_p13,B1,0.0,2026-07-22 01:06:04,Guj AHMD SSA
10.121.18.195,BAPA-SITARAM-BTS,TN725B,GJ_SSA AM,PH1,10.121.18.195_BAPA-SITARAM-BTS_TN725B_GJ_SSA AM_PH1,e=1904,10.121.18.195,2.9.1 load2.9.1_p13,B1,0.0,2026-09-02 01:05:41,Guj AHMD SSA
10.121.18.71,JODHPUR,TN705B,GJ_SSA AM,PH1,10.121.18.71_JODHPUR_TN705B_GJ_SSA AM_PH1,e=2096,10.121.18.71,2.9.1 load2.9.1_p13,B1,0.0,2026-09-09 01:01:08,Guj AHMD SSA
10.121.18.77,BRAHMSHATRIYA,TN705B,GJ_SSA AM,PH1,10.121.18.77_BRAHMSHATRIYA_TN705B_GJ_SSA AM_PH1,e=1982,10.121.18.77,2.9.1 load2.9.1_p13,B1,0.0,2026-08-28 01:04:52,Ahemadabad SSA
10.121.17.209,RAILWAYPURA,TN725B,GJ_SSA AM,PH1,10.121.17.209_RAILWAYPURA_TN725B_GJ_SSA AM_PH1,e=2060,10.121.17.209,2.9.1 load2.9.1_p13,B1,0.0,2026-08-23 01:29:04,Guj AHMD SSA
10.121.17.195,ELLISBRIDGE,TN725B,GJ_SSA AM,PH1,10.121.17.195_ELLISBRIDGE_TN725B_GJ_SSA AM_PH1,e=1910,10.121.17.195,2.9.1 load2.9.1_p13,B1,0.0,2026-06-11 01:38:20,Guj AHMD SSA
10.121.17.133,DHASA,TN705B,WTR_RJ,PH1,10.121.17.133_DHASA_TN705B_WTR_RJ_PH1,e=993,10.121.17.133,2.9.1 load2.9.1_p13,B1,0.0,2026-09-04 01:00:37,GUJ _RAJKOT WTR
10.121.96.34,Lalavadar,TN703B,GJ_SSA AMR,PH2,10.121.96.34_Lalavadar_TN703B_GJ_SSA AMR_PH2,e=23174,10.121.96.34,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-21 01:09:17,
10.121.97.208,MANGROL,TN725B,GJ_SSA JND,PH3,10.121.97.208_MANGROL_TN725B_GJ_SSA JND_PH3,e=19110,10.121.97.208,2.9.1 load2.9.1_p13,B1,2.0,2026-08-05 01:33:28,
10.121.18.74,Bodakdev,TN725B,GJ_SSA AM,PH1,10.121.18.74_Bodakdev_TN725B_GJ_SSA AM_PH1,e=2097,10.121.18.74,2.9.1 load2.9.1_p13,B1,0.0,2026-07-25 01:20:55,Ahemadabad SSA
10.121.18.131,Gift City,TN705B,GJ_SSA AM,PH1,10.121.18.131_Gift City_TN705B_GJ_SSA AM_PH1,e=2068,10.121.18.131,2.9.1 load2.9.1_p13,B1,0.0,2026-08-01 01:19:38,Guj AHMD SSA
10.121.18.198,Ghodasar,TN705B,GJ_SSA AM,PH2,10.121.18.198_Ghodasar_TN705B_GJ_SSA AM_PH2,e=1988,10.121.18.198,2.9.1 load2.9.1_p13,B1,0.0,2026-08-30 01:02:08,Guj AHMD SSA
10.121.99.176,SIFY,TN703B,GJ_SSA VDR,PH3,10.121.99.176_SIFY_TN703B_GJ_SSA VDR_PH3,e=36287,10.121.99.176,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-02-11 01:20:41,
10.121.24.112,IFFCO TE,TN703B,GJ_SSA BUJ,PH2,10.121.24.112_IFFCO TE_TN703B_GJ_SSA BUJ_PH2,e=36281,10.121.24.112,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-01 01:20:13,
10.121.15.204,Visnagar,TN725B,WTR_AM,PH2,10.121.15.204_Visnagar_TN725B_WTR_AM_PH2,e=3371,10.121.15.204,2.9.1 load2.9.1_p13,B1,0.0,2026-09-10 01:05:08,GUJ _AHMD WTR
10.121.19.107,DCB Police office,TN703B,GJ_SSA RJ,PH1,10.121.19.107_DCB Police office_TN703B_GJ_SSA RJ_PH1,e=3757,10.121.19.107,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-03 01:09:34,GUJ _GUJRAT CIRCLE SSA
10.121.19.66,KR2 GNE,TN725B,GJ_SSA RJ,PH2,10.121.19.66_KR2 GNE_TN725B_GJ_SSA RJ_PH2,e=3546,10.121.19.66,2.9.1 load2.9.1_p13,B1,0.0,2026-09-10 01:06:15,Gujrat
10.121.19.67,JB1,TN725B,GJ_SSA RJ,PH2,10.121.19.67_JB1_TN725B_GJ_SSA RJ_PH2,e=3547,10.121.19.67,2.9.1 load2.9.1_p13,B1,0.0,2026-07-30 01:42:05,Gujrat
10.121.19.77,RMC Central,TN705B,GJ_SSA RJ,PH2,10.121.19.77_RMC Central_TN705B_GJ_SSA RJ_PH2,e=3559,10.121.19.77,2.9.1 load2.9.1_p13,B1,0.0,2026-07-05 01:15:17,Gujrat
10.121.19.70,BHAKTINAGAR2,TN725B,GJ_SSA RJ,PH2,10.121.19.70_BHAKTINAGAR2_TN725B_GJ_SSA RJ_PH2,e=3550,10.121.19.70,2.9.1 load2.9.1_p13,B1,0.0,2026-07-29 01:16:28,Gujrat
10.121.20.1,Mehul Nagar(GNE),TN725B,GJ_SSA JMN,PH2,10.121.20.1_Mehul Nagar(GNE)_TN725B_GJ_SSA JMN_PH2,e=4048,10.121.20.1,2.9.1 load2.9.1_p13,B1,0.0,2026-08-31 01:12:11,Gujrat
10.121.99.179,URBAN 2 BTS,TN703B,GJ_SSA VDR,PH3,10.121.99.179_URBAN 2 BTS_TN703B_GJ_SSA VDR_PH3,e=36290,10.121.99.179,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-01 01:21:32,
10.121.19.144,NUTAN BTS,TN703B,GJ_SSA VDR,PH2,10.121.19.144_NUTAN BTS_TN703B_GJ_SSA VDR_PH2,e=4181,10.121.19.144,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-01-23 01:24:21,GUJ _VADODARA  SSA
10.121.68.88,AHWA-COLLECTOR,TN703B,GJ_SSA VAL,PH,10.121.68.88_AHWA-COLLECTOR_TN703B_GJ_SSA VAL_PH,e=3981,10.121.68.88,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-26 01:26:37,GUJ _VALSAD SSA
10.121.16.75,BAYER,TN703B,GJ_SSA VAL,PH,10.121.16.75_BAYER_TN703B_GJ_SSA VAL_PH,e=4469,10.121.16.75,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-22 01:28:35,GUJ _GUJRAT CIRCLE SSA
10.121.25.3,Madhvanand,TN705B,GJ_SSA BV,PH2,10.121.25.3_Madhvanand_TN705B_GJ_SSA BV_PH2,e=4230,10.121.25.3,2.9.1 load2.9.1_p13,B1,0.0,2026-08-26 01:35:04,GUJ _RAJKOT WTR
10.121.26.3,Vadali,TN705B,WTR_AM,PH2,10.121.26.3_Vadali_TN705B_WTR_AM_PH2,e=4257,10.121.26.3,2.9.1 load2.9.1_p13,B1,0.0,2026-08-24 01:28:41,GUJ _AHMD WTR
10.121.24.228,PIJ ROAD,TN725B,GJ_SSA NAD,PH2,10.121.24.228_PIJ ROAD_TN725B_GJ_SSA NAD_PH2,e=4487,10.121.24.228,2.9.1 load2.9.1_p13,B1,2.0,2026-09-10 01:07:59,Gujrat
10.121.25.74,DEDIYASAN EXCH,TN705B,GJ_SSA MEH,PH3,10.121.25.74_DEDIYASAN EXCH_TN705B_GJ_SSA MEH_PH3,e=4259,10.121.25.74,2.9.1 load2.9.1_p13,B1,0.0,2026-09-12 01:36:45,GUJ _AHMD WTR
10.121.25.92,UGVCL,TN703B,GJ_SSA MEH,PH2,10.121.25.92_UGVCL_TN703B_GJ_SSA MEH_PH2,e=4463,10.121.25.92,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-09 01:21:59,GUJ _MEHSANA  SSA
10.121.24.229,NADIAD CIVIL ROAD,TN705B,GJ_SSA NAD,PH2,10.121.24.229_NADIAD CIVIL ROAD_TN705B_GJ_SSA NAD_PH2,e=4499,10.121.24.229,2.9.1 load2.9.1_p13,B1,0.0,2026-09-12 01:36:51,Gujrat
10.121.100.46,ARETH,TN703B,GJ_SSA SR,PH2,10.121.100.46_ARETH_TN703B_GJ_SSA SR_PH2,e=4847,10.121.100.46,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-03 01:09:59,GUJ _SURAT SSA
10.121.19.220,DUMAS AMBAWADI,TN703B,GJ_SSA SR,PH2,10.121.19.220_DUMAS AMBAWADI_TN703B_GJ_SSA SR_PH2,e=4835,10.121.19.220,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-06-19 01:38:19,GUJ _SURAT SSA
10.121.24.196,Bharuch GIDC,TN705B,GJ_SSA BCH,PH2,10.121.24.196_Bharuch GIDC_TN705B_GJ_SSA BCH_PH2,e=4655,10.121.24.196,2.9.1 load2.9.1_p13,B1,0.0,2026-08-01 01:15:52,Gujrat
10.121.24.130,ERU,TN705B,GJ_SSA VAL,PH2,10.121.24.130_ERU_TN705B_GJ_SSA VAL_PH2,e=5331,10.121.24.130,2.9.1 load2.9.1_p13,B1,0.0,2026-09-04 01:30:24,Gujrat
10.121.17.211,Torrent Pharma CO,TN703B,GJ_SSA AM,PH3,10.121.17.211_Torrent Pharma CO_TN703B_GJ_SSA AM_PH3,e=46671,10.121.17.211,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-06-28 01:25:55,
10.121.97.152,JAMVANTHALI,TN703B,GJ_SSA JMN,PH2,10.121.97.152_JAMVANTHALI_TN703B_GJ_SSA JMN_PH2,e=30938,10.121.97.152,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-11 01:07:45,
10.121.24.167,DAPADA,TN705B,GJ_SSA VAL,PH3,10.121.24.167_DAPADA_TN705B_GJ_SSA VAL_PH3,e=30163,10.121.24.167,2.9.1 load2.9.1_p13,B1,2.0,2026-09-04 01:26:52,
10.121.96.94,Grasim Fibre Vilayat,TN703B,GJ_SSA BCH,PH3,10.121.96.94_Grasim Fibre Vilayat_TN703B_GJ_SSA BCH_PH3,e=18013,10.121.96.94,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-25 01:30:53,GUJ_BHARUCH SSA_PH3
10.121.97.146,BAGADHARA,TN703B,GJ_SSA JMN,PH3,10.121.97.146_BAGADHARA_TN703B_GJ_SSA JMN_PH3,e=30175,10.121.97.146,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-31 01:11:06,
10.121.96.103,SOU Dam Site Exchange,TN703B,GJ_SSA BCH,PH3,10.121.96.103_SOU Dam Site Exchange_TN703B_GJ_SSA BCH_PH3,e=19073,10.121.96.103,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-01 01:21:34,
10.121.25.181,Umanagar,TN703B,GJ_SSA HMR,PH3,10.121.25.181_Umanagar_TN703B_GJ_SSA HMR_PH3,e=44754,10.121.25.181,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-13 01:34:36,
10.121.17.134,THADACH,TN705B,WTR_RJ,PH3,10.121.17.134_THADACH_TN705B_WTR_RJ_PH3,e=32351,10.121.17.134,2.9.1 load2.9.1_p13,B1,0.0,2026-09-09 01:02:04,
10.121.16.114,NVS COLLECTOR OFFICE,TN705B,GJ_SSA VAL,PH3,10.121.16.114_NVS COLLECTOR OFFICE_TN705B_GJ_SSA VAL_PH3,e=31001,10.121.16.114,2.9.1 load2.9.1_p13,B1,2.0,2026-08-26 01:25:52,GJ_SSA VALSAD_PH3
10.121.19.147,VRUJSIDDHI-BTS,TN703B,GJ_SSA VDR,PH2,10.121.19.147_VRUJSIDDHI-BTS_TN703B_GJ_SSA VDR_PH2,e=5747,10.121.19.147,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-03-11 01:28:29,GUJ _VADODARA  SSA
10.121.16.202,LUCY,TN703B,GJ_SSA GDH,PH1,10.121.16.202_LUCY_TN703B_GJ_SSA GDH_PH1,e=46719,10.121.16.202,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-31 01:11:24,
10.121.19.177,SURAJ PLAZA BTS,TN703B,GJ_SSA VDR,PH2,10.121.19.177_SURAJ PLAZA BTS_TN703B_GJ_SSA VDR_PH2,e=6810,10.121.19.177,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-29 01:13:22,GUJ _VADODARA  SSA
10.121.100.37,GSWAN UMARPADA,TN703B,GJ_SSA SR,PH3,10.121.100.37_GSWAN UMARPADA_TN703B_GJ_SSA SR_PH3,e=30995,10.121.100.37,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-02 01:16:17,
10.121.19.244,BHAKTA COLLEGE,TN703B,GJ_SSA SR,PH3,10.121.19.244_BHAKTA COLLEGE_TN703B_GJ_SSA SR_PH3,e=33126,10.121.19.244,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-01 01:01:02,GJ_SSA SR_PH3
10.121.99.184,GSFC PRI ROOM,TN703B,GJ_SSA VDR,PH2,10.121.99.184_GSFC PRI ROOM_TN703B_GJ_SSA VDR_PH2,e=36920,10.121.99.184,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-20 01:35:36,
10.121.26.2,Idar,TN725B,WTR_AM,PH2,10.121.26.2_Idar_TN725B_WTR_AM_PH2,e=4256,10.121.26.2,2.9.1 load2.9.1_p13,B1,0.0,2026-08-11 01:23:45,GUJ _AHMD WTR
10.121.100.39,DIVYAJYOTI HOSPITAL A1,TN703B,GJ_SSA SR,PH3,10.121.100.39_DIVYAJYOTI HOSPITAL A1_TN703B_GJ_SSA SR_PH3,e=33138,10.121.100.39,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-04 01:00:51,GJ_SSA SR_PH3
10.121.99.161,Koch Chemical,TN703B,GJ_SSA VDR,PH2,10.121.99.161_Koch Chemical_TN703B_GJ_SSA VDR_PH2,e=6403,10.121.99.161,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-13 01:34:52,GUJ _VADODARA  SSA
10.121.99.167,POWER-GRID-SAMA,TN703B,GJ_SSA VDR,PH3,10.121.99.167_POWER-GRID-SAMA_TN703B_GJ_SSA VDR_PH3,e=24437,10.121.99.167,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-20 01:04:44,
10.121.68.213,JAMNAGAR,TN725B,WTR_RJ,PH1,10.121.68.213_JAMNAGAR_TN725B_WTR_RJ_PH1,e=528,10.121.68.213,2.9.1 load2.9.1_p13,B1,0.0,2026-08-31 01:02:25,GUJ _RAJKOT WTR
10.121.24.14,MAHAVIR NAGAR UNA,TN703B,GJ_SSA JND,PH2,10.121.24.14_MAHAVIR NAGAR UNA_TN703B_GJ_SSA JND_PH2,e=7214,10.121.24.14,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-15 01:08:59,GUJ _MEHSANA  SSA
10.121.24.111,Aegis Vopak FSWAI,TN703B,GJ_SSA BUJ,PH2,10.121.24.111_Aegis Vopak FSWAI_TN703B_GJ_SSA BUJ_PH2,e=7023,10.121.24.111,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-17 01:01:46,GUJ _BHUJ SSA
10.121.26.68,Limkheda,TN705B,WTR_AM,PH2,10.121.26.68_Limkheda_TN705B_WTR_AM_PH2,e=7546,10.121.26.68,2.9.1 load2.9.1_p13,B1,0.0,2026-09-06 01:02:28,GUJ _AHMD WTR
10.121.26.70,Dahod,TN725B,WTR_AM,PH2,10.121.26.70_Dahod_TN725B_WTR_AM_PH2,e=7547,10.121.26.70,2.9.1 load2.9.1_p13,B1,0.0,2026-08-26 01:27:56,GUJ _AHMD WTR
10.121.68.194,KHAVDI,TN705B,WTR_RJ,PH3,10.121.68.194_KHAVDI_TN705B_WTR_RJ_PH3,e=12944,10.121.68.194,2.9.1 load2.9.1_p13,B1,0.0,2026-08-18 01:32:19,GUJ_RAJKOT WTR_PH3
10.121.18.4,SCIENCE CITY,TN725B,GJ_SSA AM,PH1,10.121.18.4_SCIENCE CITY_TN725B_GJ_SSA AM_PH1,e=1570,10.121.18.4,2.9.1 load2.9.1_p13,B1,0.0,2026-07-27 01:10:57,Guj AHMD SSA
10.121.18.12,GSWAN COLLECTOR,TN725B,GJ_SSA AM,PH1,10.121.18.12_GSWAN COLLECTOR_TN725B_GJ_SSA AM_PH1,e=1577,10.121.18.12,2.9.1 load2.9.1_p13,B1,0.0,2026-07-08 01:52:09,Guj AHMD SSA
10.121.24.28,Pashwanath BTS,TN703B,GJ_SSA JND,PH2,10.121.24.28_Pashwanath BTS_TN703B_GJ_SSA JND_PH2,e=30373,10.121.24.28,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-31 01:14:58,
10.121.15.207,THARAD,TN705B,WTR_AM,PH2,10.121.15.207_THARAD_TN705B_WTR_AM_PH2,e=5319,10.121.15.207,2.9.1 load2.9.1_p13,B1,0.0,2026-09-01 01:25:30,Gujrat
10.121.96.101,GNFC BHARUCH,TN703B,GJ_SSA BCH,PH3,10.121.96.101_GNFC BHARUCH_TN703B_GJ_SSA BCH_PH3,e=26267,10.121.96.101,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-10 01:21:33,
10.121.24.21,HARIPUR TALALA,TN703B,GJ_SSA JND,PH2,10.121.24.21_HARIPUR TALALA_TN703B_GJ_SSA JND_PH2,e=30398,10.121.24.21,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-31 01:13:13,
10.121.96.18,SAJIYAVADAR,TN703B,GJ_SSA AMR,PH2,10.121.96.18_SAJIYAVADAR_TN703B_GJ_SSA AMR_PH2,e=17557,10.121.96.18,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-27 01:22:27,
10.121.19.229,SBI ADMIN,TN703B,GJ_SSA SR,PH2,10.121.19.229_SBI ADMIN_TN703B_GJ_SSA SR_PH2,e=20293,10.121.19.229,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-05 01:41:12,GUJ_SURAT SSA
10.121.16.200,Himmatnagar 1,TN725B,WTR_AM,PH1,10.121.16.200_Himmatnagar 1_TN725B_WTR_AM_PH1,e=1139,10.121.16.200,2.9.1 load2.9.1_p13,B1,0.0,2026-09-11 01:17:50,GUJ _AHMD WTR
10.121.24.74,Adipur,TN725B,GJ_SSA BUJ,PH3,10.121.24.74_Adipur_TN725B_GJ_SSA BUJ_PH3,e=7029,10.121.24.74,2.9.1 load2.9.1_p13,B1,0.0,2026-09-11 01:01:27,GUJ _RAJKOT WTR
10.121.96.81,BCH033 Sagbara,TN705B,GJ_SSA BCH,PH3,10.121.96.81_BCH033 Sagbara _TN705B_GJ_SSA BCH_PH3,e=30336,10.121.96.81,2.9.1 load2.9.1_p13,B1,2.0,2026-08-11 01:22:19,
